,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,genre
22334,0.8109999999999999,0.518,4,-10.293,0,0.0671,0.000534,0.755,0.032,0.387,123.016,4,425000,techhouse
23243,0.804,0.94,7,-8.025,1,0.0617,0.00547,0.887,0.0488,0.748,125.005,4,188160,techhouse
23528,0.609,0.946,7,-5.101,1,0.069,0.0192,0.604,0.561,0.0872,123.002,4,209792,techhouse
23296,0.6970000000000001,0.923,0,-5.488,1,0.13,5.539999999999999e-05,7.25e-05,0.0497,0.69,124.99,4,180480,techhouse
22269,0.797,0.964,6,-7.772,1,0.0797,0.00223,0.27,0.0389,0.716,126.012,4,367619,techhouse
21728,0.738,0.94,11,-7.151,0,0.0497,0.000946,0.903,0.1,0.6509999999999999,124.99,4,241920,techhouse
24208,0.745,0.875,0,-6.684,1,0.0458,0.00273,0.868,0.153,0.541,123.009,4,238054,techhouse
22932,0.815,0.653,2,-7.232,1,0.0715,0.0299,0.00347,0.103,0.782,126.016,4,207384,techhouse
26456,0.6459999999999999,0.912,1,-10.16,1,0.075,0.00543,0.939,0.116,0.408,140.0,4,358419,techno
26809,0.711,0.902,7,-6.388,1,0.043,0.00743,0.906,0.156,0.113,130.007,4,465692,techno
25430,0.713,0.7659999999999999,1,-6.94,1,0.0452,0.000129,0.905,0.128,0.0304,131.029,4,215059,techno
25713,0.605,0.8340000000000001,1,-8.062000000000001,0,0.105,2.89e-05,0.8140000000000001,0.197,0.374,132.999,5,390000,techno
26590,0.736,0.845,1,-12.017,1,0.0377,0.00548,0.901,0.111,0.198,128.009,4,393740,techno
25726,0.609,0.953,7,-7.843,1,0.0865,0.012,0.872,0.0973,0.152,127.982,4,457731,techno
27136,0.802,0.946,1,-7.862999999999999,1,0.0726,0.000776,0.27,0.156,0.7120000000000001,126.02,4,231500,techno
26716,0.705,0.726,11,-7.2879999999999985,0,0.0686,0.0843,0.861,0.0596,0.251,127.0,4,428480,techno
26344,0.612,0.933,11,-9.165,0,0.0419,0.00334,0.885,0.111,0.118,138.028,4,391721,techno
27390,0.667,0.742,10,-9.186,0,0.0543,0.00245,0.902,0.11,0.0375,128.015,4,496440,techno
25786,0.7909999999999999,0.944,6,-10.812,1,0.0388,0.000277,0.79,0.536,0.075,128.031,4,412810,techno
26921,0.748,0.626,1,-10.436,0,0.0489,0.000118,0.902,0.5820000000000001,0.05,126.992,4,464904,techno
26740,0.8,0.7559999999999999,11,-7.586,0,0.0684,0.000593,0.877,0.0897,0.119,126.99,4,364724,techno
26550,0.7,0.908,0,-10.962,0,0.0574,0.0163,0.768,0.0985,0.0512,135.995,4,370588,techno
25770,0.677,0.557,8,-12.19,1,0.045,0.111,0.846,0.102,0.436,136.034,4,365948,techno
24692,0.768,0.857,4,-7.729,0,0.0586,0.00199,0.5710000000000001,0.171,0.0376,127.066,4,297890,techno
26283,0.745,0.888,1,-7.431,0,0.0396,0.000258,0.927,0.509,0.284,128.063,4,370505,techno
27225,0.5820000000000001,0.703,11,-9.461,0,0.0291,1.6800000000000002e-05,0.8390000000000001,0.123,0.0629,132.993,4,240062,techno
24746,0.589,0.768,10,-10.589,0,0.0782,0.0168,0.939,0.114,0.26,133.993,4,308233,techno
26631,0.778,0.642,7,-12.970999999999998,1,0.04,0.0267,0.878,0.0854,0.0367,124.005,4,562229,techno
25105,0.775,0.93,1,-8.144,1,0.0446,0.00109,0.923,0.068,0.0345,127.998,4,534000,techno
26098,0.8270000000000001,0.401,6,-12.04,0,0.0617,0.0395,0.765,0.112,0.0747,127.001,4,440365,techno
25798,0.716,0.925,11,-11.345,1,0.0532,0.0692,0.888,0.112,0.731,133.009,4,352002,techno
25893,0.807,0.63,9,-10.003,1,0.0737,0.000644,0.878,0.101,0.21,124.999,4,524160,techno
25799,0.785,0.918,7,-7.405,1,0.0504,0.00941,0.8809999999999999,0.0962,0.0683,127.004,4,412795,techno
25469,0.7709999999999999,0.601,9,-8.878,1,0.0633,0.00505,0.954,0.102,0.118,128.997,4,469000,techno
24711,0.732,0.574,1,-8.832,1,0.052,0.00371,0.846,0.105,0.298,123.017,4,398049,techno
27295,0.804,0.434,10,-12.571,0,0.098,0.0006389999999999,0.8220000000000001,0.0704,0.129,125.011,4,407040,techno
26901,0.7020000000000001,0.86,7,-8.158,1,0.0418,0.00948,0.866,0.142,0.0363,126.003,4,398125,techno
26212,0.755,0.938,5,-6.524,0,0.0392,4.47e-06,0.915,0.0762,0.0306,127.996,4,567049,techno
27339,0.892,0.354,7,-18.62,1,0.3,0.0108,0.934,0.0966,0.322,139.996,3,232448,techno
26096,0.637,0.939,9,-10.754,1,0.0626,0.638,0.779,0.317,0.0385,135.995,4,370588,techno
27248,0.85,0.643,1,-10.234,1,0.0777,0.0597,0.5489999999999999,0.124,0.161,130.004,4,363564,techno
25099,0.728,0.935,5,-4.899,1,0.0578,7.77e-05,0.865,0.0667,0.4920000000000001,130.001,4,434308,techno
27049,0.7,0.8590000000000001,0,-6.893,1,0.0646,0.000167,0.8640000000000001,0.139,0.147,130.001,4,361846,techno
25852,0.613,0.758,1,-13.5,0,0.032,0.00679,0.923,0.0549,0.328,130.003,3,391385,techno
27264,0.7070000000000001,0.802,7,-8.129,1,0.0415,0.000413,0.871,0.114,0.0393,124.993,4,392373,techno
25500,0.716,0.3720000000000001,1,-13.959,1,0.0538,0.0292,0.878,0.0989,0.178,127.016,4,489590,techno
25357,0.6920000000000001,0.725,6,-9.446,0,0.0522,0.0183,0.898,0.22,0.0586,128.005,4,440477,techno
26025,0.772,0.948,6,-6.441,0,0.0376,0.000284,0.919,0.0848,0.0907,133.999,5,411086,techno
26858,0.737,0.897,4,-8.902000000000003,0,0.0367,0.146,0.907,0.0717,0.181,129.99200000000002,3,408574,techno
26039,0.7959999999999999,0.892,1,-12.982,1,0.043,0.0014,0.937,0.107,0.71,130.011,5,400072,techno
26780,0.828,0.7929999999999999,6,-6.7,0,0.0868,6.43e-05,0.835,0.127,0.318,128.01,4,456774,techno
26890,0.5529999999999999,0.8340000000000001,11,-9.632,0,0.0612,0.00321,0.895,0.13,0.2,129.996,4,414000,techno
27444,0.568,0.705,11,-9.102,0,0.0402,0.000111,0.8809999999999999,0.508,0.0722,128.005,4,386009,techno
24545,0.6679999999999999,0.963,1,-7.692,1,0.0605,0.014,0.906,0.0837,0.037,131.016,4,506107,techno
24593,0.773,0.602,2,-9.772,1,0.045,0.0112,0.8079999999999999,0.104,0.103,129.993,4,317538,techno
25362,0.809,0.649,9,-6.284,0,0.0666,0.000194,0.901,0.109,0.0388,133.994,4,315224,techno
26746,0.645,0.947,2,-8.52,1,0.0442,0.00284,0.8390000000000001,0.0888,0.395,129.991,4,418272,techno
26170,0.73,0.59,4,-9.227,0,0.0838,0.02,0.903,0.111,0.148,127.983,4,451266,techno
25935,0.8220000000000001,0.48,1,-11.486,1,0.0867,0.115,0.919,0.11,0.0742,128.01,4,415680,techno
26812,0.455,0.964,7,-9.333,1,0.0519,0.00102,0.795,0.481,0.327,136.511,4,349531,techno
27237,0.81,0.573,1,-11.91,1,0.0464,0.0145,0.924,0.096,0.106,127.987,4,391875,techno
25965,0.7829999999999999,0.726,9,-8.613999999999999,1,0.0558,0.00105,0.8240000000000001,0.105,0.0653,125.994,4,417202,techno
25763,0.7909999999999999,0.7859999999999999,1,-11.232,0,0.13,0.0135,0.916,0.108,0.0796,129.995,4,416000,techno
26948,0.7090000000000001,0.947,4,-4.822,0,0.04,0.00303,0.87,0.0889,0.0685,130.001,3,417231,techno
25580,0.8170000000000001,0.7190000000000001,0,-11.034,1,0.05,0.173,0.6459999999999999,0.368,0.186,129.998,4,472615,techno
24602,0.7979999999999999,0.718,11,-9.697,0,0.0694,9.42e-05,0.915,0.117,0.293,128.004,4,437033,techno
26912,0.596,0.794,0,-17.912,1,0.0342,0.351,0.967,0.112,0.136,128.009,4,427493,techno
25298,0.7240000000000001,0.742,11,-11.875,0,0.0511,0.021,0.82,0.085,0.444,122.995,4,444500,techno
25807,0.5579999999999999,0.479,9,-17.408,0,0.0338,0.0993,0.855,0.112,0.038,126.037,4,556304,techno
26580,0.718,0.8690000000000001,10,-10.889,0,0.045,0.00887,0.833,0.653,0.22,129.00799999999998,4,374180,techno
26657,0.6409999999999999,0.885,1,-7.676,0,0.0462,0.000833,0.865,0.153,0.176,129.003,4,436548,techno
25927,0.72,0.927,0,-7.132999999999999,1,0.0534,0.000593,0.917,0.121,0.368,133.002,4,354896,techno
26930,0.7709999999999999,0.601,9,-8.878,1,0.0633,0.00505,0.954,0.102,0.118,128.997,4,469000,techno
26059,0.603,0.8220000000000001,0,-9.36,1,0.0349,0.00669,0.838,0.23,0.0356,131.989,4,336136,techno
25309,0.672,0.968,2,-6.375,1,0.0693,0.00263,0.904,0.114,0.19,125.919,4,305682,techno
25856,0.7979999999999999,0.8540000000000001,7,-9.096,1,0.0553,0.135,0.955,0.111,0.152,132.991,4,305801,techno
25112,0.765,0.919,1,-10.879,0,0.0336,0.00039,0.773,0.11,0.204,129.997,4,391619,techno
27423,0.802,0.7959999999999999,0,-5.225,1,0.0554,0.00529,0.8859999999999999,0.0864,0.309,126.004,4,414000,techno
27204,0.659,0.965,0,-11.29,1,0.0782,0.158,0.892,0.101,0.0547,134.994,4,376889,techno
27070,0.7290000000000001,0.752,7,-12.261,1,0.0741,0.00112,0.914,0.111,0.034,128.009,4,360000,techno
26297,0.7390000000000001,0.921,7,-8.565,1,0.0699,0.00112,0.7709999999999999,0.104,0.0295,133.988,4,433960,techno
25547,0.546,0.883,2,-11.466,1,0.0589,0.242,0.857,0.101,0.104,126.989,4,397858,techno
27192,0.705,0.943,4,-11.626,0,0.0587,0.32,0.772,0.101,0.0343,133.005,4,353496,techno
26231,0.721,0.887,11,-7.273,0,0.093,0.000217,0.847,0.111,0.0422,132.004,4,514453,techno
25043,0.784,0.669,8,-15.424,0,0.0466,0.147,0.918,0.112,0.174,128.006,4,330110,techno
24831,0.7879999999999999,0.7809999999999999,0,-11.345999999999998,1,0.0468,0.0174,0.909,0.0813,0.197,124.994,4,450233,techno
25910,0.59,0.92,6,-6.681,1,0.0619,0.000282,0.825,0.616,0.42,139.996,4,317143,techno
25501,0.7809999999999999,0.498,4,-11.261,1,0.0632,0.0085,0.894,0.106,0.125,126.021,4,378084,techno
27016,0.805,0.7170000000000001,7,-9.0,1,0.061,0.00832,0.831,0.0632,0.269,125.017,4,422400,techno
27450,0.7120000000000001,0.995,1,-6.3260000000000005,0,0.0582,0.0305,0.828,0.0975,0.0533,132.012,4,427108,techno
25028,0.66,0.813,1,-10.038,0,0.0456,0.0348,0.738,0.0963,0.227,125.005,4,418586,techno
25704,0.695,0.895,1,-7.142,0,0.0688,2.21e-05,0.8690000000000001,0.105,0.142,128.996,4,421626,techno
24868,0.688,0.708,7,-13.745,1,0.0728,0.284,0.8290000000000001,0.134,0.0482,129.997,4,457846,techno
24674,0.718,0.879,5,-9.808,1,0.0603,0.00379,0.887,0.102,0.227,130.004,4,391385,techno
25674,0.698,0.782,8,-8.843,1,0.0582,7.659999999999999e-05,0.894,0.119,0.0387,131.026,4,406066,techno
26238,0.863,0.397,11,-8.617,0,0.284,0.00309,0.912,0.114,0.0389,127.998,5,366993,techno
26879,0.682,0.931,11,-9.536,0,0.0381,0.00128,0.889,0.108,0.344,130.002,4,421852,techno
26895,0.794,0.898,0,-12.352,1,0.136,0.00488,0.946,0.105,0.0283,128.031,4,481458,techno
25369,0.802,0.831,6,-9.204,0,0.0766,0.00613,0.858,0.0989,0.0391,125.991,4,428360,techno
24551,0.655,0.904,1,-9.503,0,0.039,0.00595,0.972,0.114,0.0728,128.006,4,275122,techno
27345,0.737,0.894,7,-7.345,1,0.0557,0.0045,0.8859999999999999,0.108,0.12,129.997,4,435484,techno
26629,0.77,0.918,7,-9.088,1,0.0687,0.00447,0.943,0.122,0.0448,123.961,4,406998,techno
26615,0.684,0.79,0,-9.28,1,0.0977,0.0273,0.911,0.111,0.452,128.004,4,420000,techno
27319,0.809,0.601,11,-11.996,1,0.0533,0.223,0.906,0.112,0.269,123.999,4,423329,techno
26242,0.568,0.902,9,-12.166,1,0.0429,0.000906,0.828,0.0766,0.357,130.011,3,339697,techno
25229,0.6829999999999999,0.687,6,-10.122,1,0.0372,0.000112,0.804,0.101,0.179,122.998,4,454426,techno
25142,0.868,0.6409999999999999,1,-8.418,1,0.0369,0.0921,0.523,0.0926,0.0825,125.013,4,378950,techno
26598,0.807,0.569,5,-9.509,1,0.102,0.000297,0.8859999999999999,0.0782,0.519,125.004,4,524160,techno
28832,0.535,0.984,10,-6.117999999999999,0,0.0378,9.55e-06,0.851,0.0914,0.44,137.983,4,215652,trance
28388,0.468,0.972,7,-6.069,1,0.0586,0.000415,0.846,0.295,0.0866,139.96200000000002,4,220339,trance
27600,0.509,0.994,6,-6.632999999999999,0,0.136,0.175,0.86,0.295,0.0385,137.976,4,234783,trance
29208,0.51,0.927,4,-8.032,1,0.0495,0.00225,0.6609999999999999,0.4,0.0783,128.054,4,313005,trance
27507,0.496,0.978,7,-5.558,1,0.0844,0.000136,0.122,0.436,0.0319,137.981,4,433044,trance
27870,0.514,0.87,5,-6.167000000000002,0,0.0375,0.000146,0.518,0.2,0.0435,128.02100000000002,4,337969,trance
29762,0.439,0.979,7,-5.9110000000000005,1,0.0646,0.00146,0.84,0.172,0.15,138.037,4,200000,trance
27722,0.522,0.961,2,-6.755,1,0.0854,2.82e-05,0.317,0.255,0.0383,130.02200000000002,4,162363,trance
30161,0.563,0.757,5,-10.325,0,0.0486,0.0109,0.611,0.255,0.263,139.993,4,471380,trance
29880,0.655,0.9,7,-5.54,0,0.0643,0.000867,0.0733,0.0721,0.248,129.988,4,354462,trance
29305,0.454,0.956,7,-4.316,1,0.07,0.000146,0.927,0.358,0.149,139.993,4,262000,trance
27872,0.536,0.952,5,-6.471,0,0.047,0.00108,0.885,0.1,0.0941,125.996,4,419534,trance
30316,0.503,0.986,1,-5.319,1,0.057,0.000866,0.5579999999999999,0.604,0.4970000000000001,138.00799999999998,4,488913,trance
30167,0.489,0.934,6,-8.21,1,0.0384,0.000183,0.5670000000000001,0.354,0.0352,137.996,4,512213,trance
28497,0.5489999999999999,0.977,8,-4.9060000000000015,1,0.0513,0.000582,0.904,0.324,0.25,137.991,4,432925,trance
30351,0.529,0.908,11,-9.787,1,0.0651,0.14,0.923,0.258,0.201,134.384,4,314387,trance
29520,0.466,0.971,7,-7.213999999999999,0,0.0987,0.000103,0.924,0.3,0.0618,137.97,4,292160,trance
27916,0.654,0.82,2,-5.769,1,0.0648,0.00368,0.364,0.195,0.617,145.002,4,440267,trance
29811,0.444,0.995,4,-5.81,0,0.08,6.22e-05,0.386,0.499,0.386,139.977,4,382287,trance
29774,0.51,0.701,4,-8.649,0,0.0317,0.00968,0.898,0.343,0.139,138.006,4,210435,trance
28963,0.421,0.948,7,-4.437,1,0.0351,0.00407,0.942,0.132,0.173,129.981,4,291817,trance
28217,0.643,0.932,3,-5.346,0,0.377,0.00429,0.000114,0.871,0.446,128.034,4,322988,trance
27558,0.473,0.945,7,-7.082999999999998,0,0.0459,0.0011,0.281,0.387,0.0752,137.97,4,299126,trance
29268,0.521,0.957,3,-6.316,0,0.0459,3.620000000000001e-05,0.106,0.352,0.1669999999999999,136.967,4,377097,trance
27500,0.4270000000000001,0.8740000000000001,5,-7.831,0,0.0343,0.000679,0.552,0.389,0.261,136.016,4,252402,trance
28944,0.5820000000000001,0.938,8,-8.693999999999999,0,0.0426,0.00473,0.546,0.152,0.0581,126.92,4,363027,trance
27747,0.528,0.99,8,-6.285,1,0.07,0.00012,0.831,0.113,0.173,138.005,4,373913,trance
29925,0.5539999999999999,0.748,9,-9.592,0,0.0424,2.14e-05,0.785,0.111,0.262,136.461,4,281280,trance
29587,0.6609999999999999,0.934,5,-5.542000000000002,1,0.049,0.026,3.01e-05,0.413,0.436,129.975,4,167344,trance
27508,0.588,0.71,5,-5.75,1,0.029,0.025,0.474,0.504,0.447,127.992,4,183750,trance
27962,0.544,0.969,0,-6.765,0,0.04,2.15e-05,0.8059999999999999,0.284,0.0753,138.012,4,530095,trance
27745,0.6859999999999999,0.991,9,-5.937,0,0.0334,0.0306,0.89,0.861,0.5870000000000001,138.232,4,231707,trance
27630,0.727,0.735,8,-9.562,0,0.314,0.115,0.209,0.0454,0.291,132.004,4,443636,trance
28503,0.56,0.966,8,-6.653,0,0.0443,0.00975,0.748,0.226,0.187,138.018,4,209960,trance
30269,0.382,0.942,1,-9.561,1,0.0632,7.77e-05,0.831,0.134,0.117,137.99200000000002,4,589589,trance
30080,0.339,0.97,9,-4.063,1,0.0522,1.85e-05,0.901,0.264,0.0341,140.013,4,197143,trance
30338,0.461,0.926,0,-5.978,1,0.0458,0.153,0.281,0.0616,0.312,134.966,4,193909,trance
28570,0.695,0.7070000000000001,2,-6.81,0,0.158,0.00232,0.0732,0.5529999999999999,0.5670000000000001,128.033,4,395652,trance
28936,0.469,0.978,8,-4.498,0,0.0525,0.000199,0.0438,0.188,0.0972,139.982,4,205714,trance
28685,0.6890000000000001,0.5720000000000001,8,-8.341000000000001,1,0.0378,0.000742,0.0128,0.0804,0.332,131.995,4,454846,trance
28020,0.526,0.98,0,-4.564,1,0.0596,0.00256,0.131,0.616,0.136,139.998,4,233143,trance
27754,0.512,0.991,9,-6.0,1,0.185,0.00204,0.0519,0.328,0.037,137.976,4,217391,trance
30192,0.529,0.6579999999999999,5,-12.22,0,0.04,7.8e-05,0.943,0.0733,0.429,135.009,4,212027,trance
28134,0.563,0.8690000000000001,11,-6.982,0,0.0679,0.0337,0.25,0.052,0.0514,128.025,4,315000,trance
27650,0.581,0.98,10,-7.34,0,0.0771,0.000914,0.221,0.884,0.328,135.999,4,442597,trance
28695,0.446,0.995,5,-4.487,1,0.106,0.0134,0.266,0.521,0.0697,137.99,4,206984,trance
27519,0.68,0.769,10,-5.774,1,0.0379,0.00482,0.911,0.0701,0.238,128.00799999999998,4,429609,trance
28221,0.5670000000000001,0.972,10,-6.062,0,0.0863,0.000374,0.465,0.104,0.187,137.981,4,333931,trance
29193,0.494,0.73,1,-7.834,1,0.0311,0.028,0.0007,0.0833,0.0769,134.999,4,378547,trance
27849,0.552,0.94,11,-4.359,1,0.0455,0.000151,0.00291,0.7809999999999999,0.039,128.053,4,179840,trance
28667,0.569,0.951,7,-6.674,1,0.0527,0.00128,0.597,0.416,0.16,127.981,4,217500,trance
29247,0.529,0.974,5,-5.683,0,0.0385,0.000425,0.847,0.664,0.408,140.006,4,216000,trance
29704,0.466,0.856,7,-6.36,1,0.0637,1.16e-05,0.514,0.096,0.388,130.037,4,177253,trance
28021,0.584,0.813,0,-5.7810000000000015,1,0.0288,0.0072599999999999,0.0546,0.0828,0.934,135.012,4,223480,trance
29181,0.392,0.932,8,-9.445,1,0.044,0.000147,0.927,0.1369999999999999,0.261,138.012,4,210094,trance
29281,0.515,0.939,7,-4.024,1,0.0564,0.00677,0.383,0.16,0.245,127.966,4,200625,trance
29147,0.616,0.738,7,-7.3039999999999985,0,0.0426,0.000193,0.171,0.0383,0.498,133.002,4,465564,trance
28967,0.435,0.998,3,-3.504,1,0.0732,0.000159,0.017,0.18,0.1,139.972,4,195458,trance
27788,0.377,0.774,5,-11.174,0,0.0511,8.72e-05,0.00163,0.214,0.168,129.958,4,164286,trance
29338,0.516,0.882,8,-6.995,1,0.0645,0.00155,0.00892,0.157,0.531,137.966,4,197871,trance
28716,0.398,0.995,6,-4.959,1,0.0661,0.00133,0.8240000000000001,0.291,0.322,139.977,4,208045,trance
27810,0.284,0.972,6,-7.5710000000000015,0,0.252,0.00548,0.0201,0.148,0.186,139.953,4,179143,trance
29068,0.64,0.7559999999999999,4,-6.542999999999998,0,0.04,0.000263,0.278,0.0934,0.15,136.014,4,474827,trance
28106,0.4970000000000001,0.993,8,-4.934,0,0.0767,0.000366,0.901,0.774,0.274,139.988,4,463322,trance
28200,0.353,0.993,0,-6.341,0,0.0621,0.0021,0.914,0.883,0.136,139.99200000000002,4,264085,trance
29874,0.478,0.804,5,-8.134,0,0.122,0.00239,0.851,0.128,0.0743,138.001,4,441899,trance
30214,0.4370000000000001,0.779,6,-6.295,0,0.0785,0.0018,0.00206,0.478,0.0561,128.205,4,247581,trance
29470,0.36,0.995,5,-6.072,0,0.124,0.00011,0.823,0.098,0.127,139.984,4,453544,trance
30118,0.615,0.6990000000000001,1,-7.3279999999999985,1,0.0281,0.0562,0.276,0.0936,0.154,133.985,4,186770,trance
27702,0.575,0.713,11,-5.197,0,0.0267,7.65e-05,0.00128,0.0759,0.1669999999999999,127.974,4,307824,trance
27913,0.669,0.6829999999999999,4,-8.338,0,0.046,0.000203,0.86,0.141,0.21,131.988,4,382836,trance
28562,0.6409999999999999,0.716,6,-8.155,0,0.0588,0.00222,1.39e-05,0.259,0.25,128.05100000000002,4,322539,trance
30091,0.461,0.987,5,-4.295,0,0.0663,0.0013,0.956,0.34,0.333,138.035,4,248000,trance
28725,0.434,0.976,7,-9.261,1,0.0498,0.00365,0.892,0.0383,0.325,137.989,4,208696,trance
27967,0.476,0.917,11,-10.067,1,0.0822,9.57e-05,0.504,0.134,0.0591,135.751,4,269232,trance
29739,0.5920000000000001,0.931,9,-7.426,0,0.0865,0.0006259999999999,0.826,0.433,0.338,129.989,4,309716,trance
30092,0.506,0.785,4,-9.853,0,0.0493,0.000167,0.306,0.117,0.177,127.974,4,255006,trance
28149,0.544,0.905,10,-6.896,0,0.0435,0.000628,0.853,0.12,0.304,132.005,4,203640,trance
29173,0.448,0.966,2,-7.436,1,0.0587,0.00177,0.905,0.053,0.0616,136.01,4,380240,trance
28742,0.4320000000000001,0.994,8,-6.739,1,0.0592,0.000127,0.966,0.207,0.59,136.99200000000002,4,383901,trance
27906,0.718,0.7609999999999999,6,-9.43,1,0.109,0.0184,0.865,0.133,0.212,130.006,4,304615,trance
30441,0.4920000000000001,0.858,8,-4.702,0,0.034,0.00429,0.000343,0.198,0.128,132.043,4,218864,trance
28591,0.778,0.705,0,-10.916,1,0.0552,0.00017,0.913,0.0448,0.0734,136.059,4,503560,trance
29212,0.348,0.926,2,-12.247,1,0.0825,0.000169,0.93,0.6940000000000001,0.0359,137.95,4,230621,trance
28037,0.5579999999999999,0.8270000000000001,1,-10.08,1,0.0398,0.000403,0.705,0.267,0.296,135.011,4,453320,trance
28454,0.4270000000000001,0.999,7,-4.892,1,0.0896,4.74e-05,0.7120000000000001,0.126,0.0997,137.988,4,516957,trance
30355,0.516,0.946,9,-6.1370000000000005,0,0.0951,0.072,0.506,0.143,0.162,132.048,4,161779,trance
29197,0.608,0.743,9,-9.709,0,0.043,5.37e-05,0.93,0.0495,0.0777,140.001,4,431173,trance
27787,0.474,0.838,5,-3.987,0,0.0317,0.00842,1.6800000000000002e-05,0.484,0.0992,132.007,4,207277,trance
29034,0.439,0.926,5,-11.674,0,0.0412,8.57e-05,0.931,0.274,0.429,137.31,4,461438,trance
27501,0.423,0.838,1,-8.59,0,0.0737,0.0206,0.279,0.66,0.0373,133.952,4,182687,trance
29412,0.499,0.787,3,-5.31,0,0.0447,0.0237,0.0108,0.1639999999999999,0.205,129.734,4,266400,trance
27667,0.475,0.779,11,-10.199,0,0.0426,0.000381,0.777,0.107,0.426,133.981,4,279375,trance
30392,0.398,0.976,10,-5.051,1,0.0435,0.0017,0.961,0.0869,0.0397,137.994,4,258856,trance
27634,0.61,0.893,1,-6.6560000000000015,1,0.0859,0.00785,0.833,0.0944,0.0668,137.982,4,236522,trance
29958,0.59,0.948,7,-7.902,1,0.0447,0.000159,0.911,0.0923,0.057,135.976,4,364994,trance
29378,0.237,0.957,0,-4.117,0,0.0626,0.00724,0.267,0.279,0.146,137.87,4,231576,trance
27549,0.591,0.616,6,-7.892,0,0.0316,0.0307,2.380000000000001e-05,0.457,0.257,127.992,4,338408,trance
28902,0.525,0.77,11,-11.674,0,0.0605,0.00122,0.101,0.294,0.0609,132.035,4,194554,trance
29419,0.504,0.902,6,-6.875,0,0.0376,0.00183,0.0279,0.103,0.0945,137.18200000000002,4,420093,trance
32205,0.618,0.885,6,-8.347000000000001,0,0.0453,0.000656,0.502,0.37,0.105,138.029,4,555705,psytrance
32038,0.627,0.812,1,-6.855,0,0.0517,0.000873,0.8370000000000001,0.181,0.0693,138.002,4,490435,psytrance
33195,0.403,0.949,4,-5.621,1,0.106,0.0128,0.757,0.3,0.166,139.766,4,490286,psytrance
31191,0.526,0.928,7,-6.7810000000000015,1,0.0713,0.00389,0.136,0.361,0.188,138.079,4,423358,psytrance
33142,0.595,0.967,0,-7.4,1,0.0476,4.650000000000001e-05,0.505,0.933,0.0774,146.991,3,419038,psytrance
31236,0.633,0.902,0,-6.098,1,0.0422,7.82e-05,0.513,0.332,0.149,139.35,4,323932,psytrance
32392,0.569,0.994,1,-5.379,0,0.0537,2.1e-05,0.698,0.119,0.176,145.969,4,435616,psytrance
31262,0.578,0.976,7,-5.377000000000002,1,0.0419,1.41e-05,0.8079999999999999,0.388,0.338,144.985,4,503379,psytrance
32191,0.66,0.8240000000000001,2,-7.542999999999998,1,0.0695,0.0019,0.892,0.225,0.0652,144.93200000000004,4,405517,psytrance
30787,0.654,0.988,7,-6.357,1,0.0536,3.620000000000001e-05,0.759,0.422,0.298,145.974,4,491507,psytrance
32587,0.69,0.931,7,-5.477,1,0.067,8.070000000000001e-05,0.855,0.514,0.158,140.017,4,458830,psytrance
33362,0.585,0.982,7,-5.519,1,0.0624,4.370000000000001e-05,0.809,0.109,0.327,144.99200000000005,4,419172,psytrance
33055,0.33,0.901,11,-6.437,0,0.0694,0.00612,0.848,0.102,0.0382,141.995,4,394738,psytrance
32921,0.537,0.93,1,-5.8820000000000014,1,0.054,0.000219,0.923,0.416,0.0574,145.00799999999995,4,387310,psytrance
31980,0.6409999999999999,0.935,6,-4.569,0,0.0508,0.000238,0.73,0.746,0.0381,141.999,4,459727,psytrance
31661,0.7,0.79,8,-4.013999999999999,1,0.0784,0.000888,0.805,0.145,0.038,141.986,4,400057,psytrance
32568,0.649,0.973,6,-5.662999999999999,1,0.0387,9.990000000000004e-05,0.8909999999999999,0.206,0.134,146.997,4,366974,psytrance
32557,0.59,0.956,1,-5.186,1,0.0463,0.00857,0.908,0.32,0.264,143.997,4,500000,psytrance
30548,0.636,0.8140000000000001,11,-7.327000000000001,1,0.119,0.00135,0.872,0.336,0.0363,136.975,4,469489,psytrance
31578,0.612,0.928,0,-5.827999999999999,1,0.0699,0.00189,0.688,0.133,0.293,145.99200000000005,4,483040,psytrance
31715,0.517,0.967,0,-5.142,1,0.065,0.000868,0.8390000000000001,0.119,0.254,145.0,4,443586,psytrance
33338,0.629,0.985,1,-5.198,1,0.0501,0.000183,0.777,0.115,0.157,147.005,4,444898,psytrance
31455,0.501,0.951,10,-6.89,0,0.0396,0.000434,0.912,0.379,0.336,143.99,4,539127,psytrance
30633,0.5429999999999999,0.961,7,-7.231,1,0.0502,0.000627,0.7759999999999999,0.6920000000000001,0.12,143.036,4,449790,psytrance
31466,0.705,0.846,7,-8.948,1,0.0467,0.000456,0.852,0.7979999999999999,0.138,145.018,4,529415,psytrance
31065,0.573,0.926,6,-6.6160000000000005,0,0.0548,0.0362,0.877,0.344,0.727,129.984,4,375462,psytrance
31299,0.662,0.955,11,-6.3260000000000005,0,0.0481,0.000117,0.804,0.118,0.0559,143.007,4,427972,psytrance
32335,0.541,0.926,0,-6.621,0,0.0587,0.0028,0.809,0.126,0.399,144.997,4,511853,psytrance
33124,0.5670000000000001,0.944,7,-6.155,1,0.0363,3.8e-05,0.792,0.113,0.2,144.975,3,435310,psytrance
