danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,track_id,uri,track_href,analysis_url,duration_ms,time_signature,artist_name,artist_id,track_name,genre
0.131,0.11,8,-22.876,1,0.0408,0.939,0.0117,0.116,0.347,83.655,audio_features,4rGQ4z15Rnztn7F46W96xa,spotify:track:4rGQ4z15Rnztn7F46W96xa,https://api.spotify.com/v1/tracks/4rGQ4z15Rnztn7F46W96xa,https://api.spotify.com/v1/audio-analysis/4rGQ4z15Rnztn7F46W96xa,57493,1,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"Herr, wie du willst, so schicks mit mir, BWV 339",classical
0.648,0.129,6,-22.003,1,0.0497,0.996,0.905,0.113,0.713,131.634,audio_features,4dhQkzEm3WVELfu5Z0N7lL,spotify:track:4dhQkzEm3WVELfu5Z0N7lL,https://api.spotify.com/v1/tracks/4dhQkzEm3WVELfu5Z0N7lL,https://api.spotify.com/v1/audio-analysis/4dhQkzEm3WVELfu5Z0N7lL,162373,4,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"The Well-Tempered Clavier: Book 2, BWV 870-893: Fugue No. 13 in F-Sharp Major, BWV 882",classical
0.382,0.211,2,-22.381,1,0.0346,0.98,0.814,0.187,0.913,131.123,audio_features,08ebFJ2EWKovP21CHinBH9,spotify:track:08ebFJ2EWKovP21CHinBH9,https://api.spotify.com/v1/tracks/08ebFJ2EWKovP21CHinBH9,https://api.spotify.com/v1/audio-analysis/08ebFJ2EWKovP21CHinBH9,66413,3,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"Das Wohltemperierte Klavier: Book 1, BWV 846-869: Fugue in E minor BWV 855",classical
0.373,0.199,5,-21.484,0,0.0443,0.992,0.882,0.0923,0.501,139.831,audio_features,3KFO0f8r1M23noug3Jb3q1,spotify:track:3KFO0f8r1M23noug3Jb3q1,https://api.spotify.com/v1/tracks/3KFO0f8r1M23noug3Jb3q1,https://api.spotify.com/v1/audio-analysis/3KFO0f8r1M23noug3Jb3q1,160747,4,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"Bach, JS: The Well-Tempered Clavier, Book II, Prelude and Fugue No. 12 in F Minor, BWV 881: Fugue",classical
0.388,0.0514,3,-30.262,1,0.0501,0.994,0.755,0.174,0.966,184.238,audio_features,3mJKW4rDfOerhtziEGkYRi,spotify:track:3mJKW4rDfOerhtziEGkYRi,https://api.spotify.com/v1/tracks/3mJKW4rDfOerhtziEGkYRi,https://api.spotify.com/v1/audio-analysis/3mJKW4rDfOerhtziEGkYRi,66189,4,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"French Suite No. 4 in E flat, BWV 815: 6. Menuet",classical
0.34,0.114,0,-19.746,1,0.0384,0.994,3.74e-06,0.0754,0.257,83.786,audio_features,5jFh4KKF84UvTxFfKGShXq,spotify:track:5jFh4KKF84UvTxFfKGShXq,https://api.spotify.com/v1/tracks/5jFh4KKF84UvTxFfKGShXq,https://api.spotify.com/v1/audio-analysis/5jFh4KKF84UvTxFfKGShXq,56280,4,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"Ach lieben Christen, seid getrost, BWV 256",classical
0.513,0.178,5,-21.149,0,0.0558,0.996,0.916,0.154,0.902,139.538,audio_features,5wIjCzI9ezpXGLqkq6DNLy,spotify:track:5wIjCzI9ezpXGLqkq6DNLy,https://api.spotify.com/v1/tracks/5wIjCzI9ezpXGLqkq6DNLy,https://api.spotify.com/v1/audio-analysis/5wIjCzI9ezpXGLqkq6DNLy,71853,4,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"Capriccio in B flat, BWV 992 ""On the departure of a dear brother"": 2. (Andante)",classical
0.436,0.116,7,-25.327,1,0.0667,0.995,0.934,0.125,0.756,154.21,audio_features,0EwBeKBybVoVOas9xJGwaU,spotify:track:0EwBeKBybVoVOas9xJGwaU,https://api.spotify.com/v1/tracks/0EwBeKBybVoVOas9xJGwaU,https://api.spotify.com/v1/audio-analysis/0EwBeKBybVoVOas9xJGwaU,76667,3,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"French Suite No. 5 in G Major, BWV 816: IV. Gavotte",classical
0.366,0.125,7,-23.614,1,0.036,0.993,0.921,0.143,0.556,80.683,audio_features,6HKUeJ0QGhh4mt4dyRTCbe,spotify:track:6HKUeJ0QGhh4mt4dyRTCbe,https://api.spotify.com/v1/tracks/6HKUeJ0QGhh4mt4dyRTCbe,https://api.spotify.com/v1/audio-analysis/6HKUeJ0QGhh4mt4dyRTCbe,121880,4,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"Nun freut euch, liebe Christen g'mein, BWV 734 - Transcribed for piano Ferruccio Busoni (1866-1924): Nun freut euch, liebe Christen g'mein, BWV 734 - Transcribed for piano Ferruccio Busoni (1866-1924)",classical
0.214,0.0914,8,-23.258,0,0.0379,0.984,0.0335,0.111,0.0702,81.08,audio_features,3j8K2ZfMJQJtfwKk9HRR8G,spotify:track:3j8K2ZfMJQJtfwKk9HRR8G,https://api.spotify.com/v1/tracks/3j8K2ZfMJQJtfwKk9HRR8G,https://api.spotify.com/v1/audio-analysis/3j8K2ZfMJQJtfwKk9HRR8G,61400,4,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"Mit Fried und Freud ich fahr dahin, BWV 382",classical
0.243,0.154,9,-19.922,1,0.0378,0.954,0.000356,0.127,0.357,88.621,audio_features,579PeFLbaNdQij6vDoUpCi,spotify:track:579PeFLbaNdQij6vDoUpCi,https://api.spotify.com/v1/tracks/579PeFLbaNdQij6vDoUpCi,https://api.spotify.com/v1/audio-analysis/579PeFLbaNdQij6vDoUpCi,89587,4,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"Jesu, nun sei gepreiset, BWV 362",classical
0.538,0.137,7,-24.067,1,0.0494,0.994,0.832,0.142,0.656,80.638,audio_features,7hl9C4ozMMsDJuW20y1QX3,spotify:track:7hl9C4ozMMsDJuW20y1QX3,https://api.spotify.com/v1/tracks/7hl9C4ozMMsDJuW20y1QX3,https://api.spotify.com/v1/audio-analysis/7hl9C4ozMMsDJuW20y1QX3,74907,4,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"French Suite No. 5 in G Major, BWV 816: IV. Gavotte",classical
0.344,0.191,9,-23.026,1,0.0469,0.993,0.903,0.109,0.892,110.436,audio_features,6yC0sg1zetK339bnvPMt5P,spotify:track:6yC0sg1zetK339bnvPMt5P,https://api.spotify.com/v1/tracks/6yC0sg1zetK339bnvPMt5P,https://api.spotify.com/v1/audio-analysis/6yC0sg1zetK339bnvPMt5P,131000,1,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,English Suite No. 1 in A major BWV 806: 1. Prélude,classical
0.513,0.135,4,-15.658,1,0.0887,0.992,0.21,0.279,0.916,73.029,audio_features,5ORHDB1cMfFMAP4hUfhEcS,spotify:track:5ORHDB1cMfFMAP4hUfhEcS,https://api.spotify.com/v1/tracks/5ORHDB1cMfFMAP4hUfhEcS,https://api.spotify.com/v1/audio-analysis/5ORHDB1cMfFMAP4hUfhEcS,188440,4,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"Violin Partita No. 3 in E Major, BWV 1006: III. Gavotte en rondeau",classical
0.483,0.329,7,-13.881,1,0.0351,0.948,8.86e-06,0.477,0.528,123.106,audio_features,7G8kXglGSVpzdTtSKzRkSS,spotify:track:7G8kXglGSVpzdTtSKzRkSS,https://api.spotify.com/v1/tracks/7G8kXglGSVpzdTtSKzRkSS,https://api.spotify.com/v1/audio-analysis/7G8kXglGSVpzdTtSKzRkSS,195000,4,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"Jesus schläft, was soll ich hoffen?, Cantata BWV 81: III. ""Die schäumenden Wellen von Belials Bächen""",classical
0.499,0.119,11,-17.5,0,0.0401,0.952,0.0724,0.393,0.565,115.319,audio_features,1vNrhcnQtAHYADk1oGe7Eh,spotify:track:1vNrhcnQtAHYADk1oGe7Eh,https://api.spotify.com/v1/tracks/1vNrhcnQtAHYADk1oGe7Eh,https://api.spotify.com/v1/audio-analysis/1vNrhcnQtAHYADk1oGe7Eh,80160,3,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"Orchestral Suite No. 2 in B Minor, BWV 1067: 6. Menuet",classical
0.293,0.0445,4,-30.597,1,0.0475,0.994,0.923,0.157,0.584,201.686,audio_features,1MZvZLAxzerZFUDnFPQBc1,spotify:track:1MZvZLAxzerZFUDnFPQBc1,https://api.spotify.com/v1/tracks/1MZvZLAxzerZFUDnFPQBc1,https://api.spotify.com/v1/audio-analysis/1MZvZLAxzerZFUDnFPQBc1,89040,4,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"French Suite No. 6 in E, BWV 817: 5. Polonaise",classical
0.272,0.131,7,-28.021,1,0.0339,0.984,0.918,0.122,0.732,98.487,audio_features,0mIc0HEsG95Na7kRK6Oe6J,spotify:track:0mIc0HEsG95Na7kRK6Oe6J,https://api.spotify.com/v1/tracks/0mIc0HEsG95Na7kRK6Oe6J,https://api.spotify.com/v1/audio-analysis/0mIc0HEsG95Na7kRK6Oe6J,122520,3,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"Goldberg Variations, BWV 988: Var. 3 Canone all'Unisono a 1 Clav.",classical
0.247,0.0948,4,-26.402,0,0.0416,0.986,0.24,0.0854,0.0358,62.844,audio_features,0YZdn83MFnKclIuJk8uzUQ,spotify:track:0YZdn83MFnKclIuJk8uzUQ,https://api.spotify.com/v1/tracks/0YZdn83MFnKclIuJk8uzUQ,https://api.spotify.com/v1/audio-analysis/0YZdn83MFnKclIuJk8uzUQ,184667,3,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"Mass In B Minor, BWV 232 / Credo: Crucifixus",classical
0.174,0.0663,2,-25.132,0,0.0475,0.986,0.908,0.0431,0.0802,81.651,audio_features,0x2KfDEbPNJjqnAvKFQiYT,spotify:track:0x2KfDEbPNJjqnAvKFQiYT,https://api.spotify.com/v1/tracks/0x2KfDEbPNJjqnAvKFQiYT,https://api.spotify.com/v1/audio-analysis/0x2KfDEbPNJjqnAvKFQiYT,254667,5,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"Concerto in D Minor, BWV 974: II. Adagio (Arr. for Cello and Piano by Mischa Maisky)",classical
0.403,0.437,1,-16.561,0,0.054,0.861,0.866,0.28,0.568,104.512,audio_features,2bYxqtHvBSYaruu2xoqtMt,spotify:track:2bYxqtHvBSYaruu2xoqtMt,https://api.spotify.com/v1/tracks/2bYxqtHvBSYaruu2xoqtMt,https://api.spotify.com/v1/audio-analysis/2bYxqtHvBSYaruu2xoqtMt,71760,3,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"Praeludium et partita dei tuono terzo, BWV 833: 6. Air (Realisation by Stéphane Gassot)",classical
0.25,0.433,1,-13.902,1,0.042,0.983,0.638,0.249,0.619,177.857,audio_features,7EYsSfZjnvNhdCChreBv6K,spotify:track:7EYsSfZjnvNhdCChreBv6K,https://api.spotify.com/v1/tracks/7EYsSfZjnvNhdCChreBv6K,https://api.spotify.com/v1/audio-analysis/7EYsSfZjnvNhdCChreBv6K,159507,3,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"Mass in B Minor, BWV 232: IV. Osanna, Benedictus, Agnus Dei, Dona nobis pacem - Osanna in excelsis",classical
0.364,0.189,7,-25.481,0,0.0425,0.995,0.899,0.112,0.558,124.101,audio_features,1h9Jc08a2QGE6VLR7uvkGB,spotify:track:1h9Jc08a2QGE6VLR7uvkGB,https://api.spotify.com/v1/tracks/1h9Jc08a2QGE6VLR7uvkGB,https://api.spotify.com/v1/audio-analysis/1h9Jc08a2QGE6VLR7uvkGB,139080,4,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"Das Wohltemperierte Klavier: Book 1, BWV 846-869: Fuga 16 a 4",classical
0.387,0.125,2,-24.574,1,0.0396,0.993,0.892,0.115,0.96,78.538,audio_features,65yNrFyBlqbmdJ32ebmGjI,spotify:track:65yNrFyBlqbmdJ32ebmGjI,https://api.spotify.com/v1/tracks/65yNrFyBlqbmdJ32ebmGjI,https://api.spotify.com/v1/audio-analysis/65yNrFyBlqbmdJ32ebmGjI,75547,3,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"Partita No. 5 In G Major, BWV 829: 3. Courante",classical
0.394,0.0413,8,-29.313,0,0.0428,0.995,0.89,0.0994,0.245,127.299,audio_features,6seP9HyLrZAKINC9SRqOSs,spotify:track:6seP9HyLrZAKINC9SRqOSs,https://api.spotify.com/v1/tracks/6seP9HyLrZAKINC9SRqOSs,https://api.spotify.com/v1/audio-analysis/6seP9HyLrZAKINC9SRqOSs,213133,4,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"Bach, JS: The Well-Tempered Clavier, Book II, Prelude and Fugue No. 23 in B Major, BWV 892: Fugue",classical
0.17,0.151,5,-21.776,0,0.0405,0.993,0.412,0.147,0.0855,138.916,audio_features,7bmeEkSXZZIlYiwi4J3MYU,spotify:track:7bmeEkSXZZIlYiwi4J3MYU,https://api.spotify.com/v1/tracks/7bmeEkSXZZIlYiwi4J3MYU,https://api.spotify.com/v1/audio-analysis/7bmeEkSXZZIlYiwi4J3MYU,274000,4,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"Mass in B Minor, BWV 232: Confiteor",classical
0.265,0.0941,6,-25.562,1,0.0444,0.957,0.363,0.149,0.771,168.238,audio_features,6N2f9kJy8plGdWocK4aQ6u,spotify:track:6N2f9kJy8plGdWocK4aQ6u,https://api.spotify.com/v1/tracks/6N2f9kJy8plGdWocK4aQ6u,https://api.spotify.com/v1/audio-analysis/6N2f9kJy8plGdWocK4aQ6u,133400,4,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"Sie werden aus Saba alle kommen Cantata, BWV 65: 4. Aria: Gold und Ophir ist zu schlecht",classical
0.326,0.144,5,-24.821,1,0.0397,0.994,0.955,0.123,0.647,136.742,audio_features,7Hb3PPFcTEIWtz98jgnE5B,spotify:track:7Hb3PPFcTEIWtz98jgnE5B,https://api.spotify.com/v1/tracks/7Hb3PPFcTEIWtz98jgnE5B,https://api.spotify.com/v1/audio-analysis/7Hb3PPFcTEIWtz98jgnE5B,189853,4,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"Italian Concerto In F Major, BWV 971: 3. Presto",classical
0.389,0.0877,4,-31.504,1,0.0541,0.991,0.876,0.101,0.281,117.746,audio_features,5gtrMN480W0ZRp4GiiJvgQ,spotify:track:5gtrMN480W0ZRp4GiiJvgQ,https://api.spotify.com/v1/tracks/5gtrMN480W0ZRp4GiiJvgQ,https://api.spotify.com/v1/audio-analysis/5gtrMN480W0ZRp4GiiJvgQ,82200,3,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"Prelude & Fugue in E Major (Well-Tempered Clavier, Book I, No. 9), BWV 854: I. Prelude",classical
0.461,0.161,4,-15.349,1,0.0539,0.994,0.000865,0.165,0.975,101.443,audio_features,6dblCx2peZcx8WShTRxdLW,spotify:track:6dblCx2peZcx8WShTRxdLW,https://api.spotify.com/v1/tracks/6dblCx2peZcx8WShTRxdLW,https://api.spotify.com/v1/audio-analysis/6dblCx2peZcx8WShTRxdLW,72000,4,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"Partita For Violin Solo No. 3 In E Major, BWV 1006: V. Bourrée",classical
0.348,0.298,6,-21.945,0,0.0424,0.994,0.853,0.152,0.568,102.01,audio_features,6QpRY0MWw5daVBp7Scki1r,spotify:track:6QpRY0MWw5daVBp7Scki1r,https://api.spotify.com/v1/tracks/6QpRY0MWw5daVBp7Scki1r,https://api.spotify.com/v1/audio-analysis/6QpRY0MWw5daVBp7Scki1r,63440,4,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"Das Wohltemperierte Klavier: Book 1, BWV 846-869: Praeludium 14",classical
0.426,0.0579,3,-25.159,1,0.0337,0.993,0.934,0.105,0.0813,84.227,audio_features,1DJOfgg0Jj7rcEiCxr6AyU,spotify:track:1DJOfgg0Jj7rcEiCxr6AyU,https://api.spotify.com/v1/tracks/1DJOfgg0Jj7rcEiCxr6AyU,https://api.spotify.com/v1/audio-analysis/1DJOfgg0Jj7rcEiCxr6AyU,129173,4,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"Gottes Zeit ist die allerbeste Zeit, BWV 106: I. Sonatina (Transcr. for Piano Four Hands by György Kurtàg)",classical
0.447,0.0662,3,-21.514,1,0.044,0.995,0.922,0.0902,0.355,123.065,audio_features,0JkM2gztV4H1JpxtxjtS2E,spotify:track:0JkM2gztV4H1JpxtxjtS2E,https://api.spotify.com/v1/tracks/0JkM2gztV4H1JpxtxjtS2E,https://api.spotify.com/v1/audio-analysis/0JkM2gztV4H1JpxtxjtS2E,303000,4,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"Wachet auf! Ruft uns die Stimme, BWV 140 (Arr. Kempff for Piano)",classical
0.439,0.101,10,-19.33,0,0.121,0.991,0.236,0.0779,0.972,84.948,audio_features,7BA2dGwKFNf6NDuCFyeTR7,spotify:track:7BA2dGwKFNf6NDuCFyeTR7,https://api.spotify.com/v1/tracks/7BA2dGwKFNf6NDuCFyeTR7,https://api.spotify.com/v1/audio-analysis/7BA2dGwKFNf6NDuCFyeTR7,231827,3,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"Violin Partita No. 1 in B Minor, BWV 1002: VIII. Double",classical
0.471,0.267,8,-17.214,0,0.0371,0.883,0.000282,0.104,0.559,95.676,audio_features,3TcwLkwBg8bFtqEBaHj9yg,spotify:track:3TcwLkwBg8bFtqEBaHj9yg,https://api.spotify.com/v1/tracks/3TcwLkwBg8bFtqEBaHj9yg,https://api.spotify.com/v1/audio-analysis/3TcwLkwBg8bFtqEBaHj9yg,223960,4,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"Violin Concerto No. 1 in A Minor, BWV 1041: I. Allegro",classical
0.383,0.206,1,-20.937,1,0.039,0.97,0.573,0.0761,0.613,140.686,audio_features,42i1R40wWfXC2IUEt17Mip,spotify:track:42i1R40wWfXC2IUEt17Mip,https://api.spotify.com/v1/tracks/42i1R40wWfXC2IUEt17Mip,https://api.spotify.com/v1/audio-analysis/42i1R40wWfXC2IUEt17Mip,563000,3,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"""Erfreut euch, ihr Herzen"" Cantata, BWV 66: Chorus ""Erfreut Euch, ihr Herzen""",classical
0.384,0.128,10,-23.556,1,0.0538,0.964,0.802,0.144,0.841,174.325,audio_features,5Se4NKJNHvRLTENXyXJ1E2,spotify:track:5Se4NKJNHvRLTENXyXJ1E2,https://api.spotify.com/v1/tracks/5Se4NKJNHvRLTENXyXJ1E2,https://api.spotify.com/v1/audio-analysis/5Se4NKJNHvRLTENXyXJ1E2,69827,4,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"Three-Part Inventions, BWV 787-801: No.14 in B flat, BWV 800",classical
0.258,0.0385,7,-24.87,0,0.0432,0.984,0.689,0.151,0.0383,113.679,audio_features,7EPpU6UnBOU7DFsfvJ1fvX,spotify:track:7EPpU6UnBOU7DFsfvJ1fvX,https://api.spotify.com/v1/tracks/7EPpU6UnBOU7DFsfvJ1fvX,https://api.spotify.com/v1/audio-analysis/7EPpU6UnBOU7DFsfvJ1fvX,552293,4,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"Bach, JS: Piano Concerto No. 1 in D Minor, BWV 1052: II. Adagio",classical
0.399,0.17,4,-21.508,0,0.0486,0.995,0.933,0.0959,0.684,120.391,audio_features,5s8NnQBpUOktDkISwhE8mP,spotify:track:5s8NnQBpUOktDkISwhE8mP,https://api.spotify.com/v1/tracks/5s8NnQBpUOktDkISwhE8mP,https://api.spotify.com/v1/audio-analysis/5s8NnQBpUOktDkISwhE8mP,186280,4,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"The Well-Tempered Clavier: Book 2, BWV 870-893: Fugue No. 10 in E Minor, BWV 879",classical
0.323,0.258,9,-21.574,0,0.0529,0.994,0.922,0.111,0.125,79.032,audio_features,7tRLH5ihOmRxLi7565sCYH,spotify:track:7tRLH5ihOmRxLi7565sCYH,https://api.spotify.com/v1/tracks/7tRLH5ihOmRxLi7565sCYH,https://api.spotify.com/v1/audio-analysis/7tRLH5ihOmRxLi7565sCYH,85933,3,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"Partita No. 3 in A minor, BWV 827: 7. Gigue",classical
0.567,0.239,9,-20.597,0,0.0405,0.991,0.864,0.129,0.964,128.834,audio_features,3Paj3PO3VHy5UMR7W0YENr,spotify:track:3Paj3PO3VHy5UMR7W0YENr,https://api.spotify.com/v1/tracks/3Paj3PO3VHy5UMR7W0YENr,https://api.spotify.com/v1/audio-analysis/3Paj3PO3VHy5UMR7W0YENr,63347,5,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"Das Wohltemperierte Klavier: Book 1, BWV 846-869: Prelude in A minor BWV 865",classical
0.48,0.213,3,-26.663,1,0.043,0.991,0.93,0.125,0.967,105.281,audio_features,6z4ostCiJget2Pn2OQeEZd,spotify:track:6z4ostCiJget2Pn2OQeEZd,https://api.spotify.com/v1/tracks/6z4ostCiJget2Pn2OQeEZd,https://api.spotify.com/v1/audio-analysis/6z4ostCiJget2Pn2OQeEZd,74680,4,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"French Suite No. 2 in C minor, BWV 813: 4. Air",classical
0.351,0.139,3,-27.881,1,0.0395,0.992,0.899,0.148,0.962,118.01,audio_features,3ddsAaxQeDNXIvkNtpeY1H,spotify:track:3ddsAaxQeDNXIvkNtpeY1H,https://api.spotify.com/v1/tracks/3ddsAaxQeDNXIvkNtpeY1H,https://api.spotify.com/v1/audio-analysis/3ddsAaxQeDNXIvkNtpeY1H,93669,4,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"French Suite No. 4 in E flat, BWV 815: 5. Air",classical
0.173,0.272,1,-19.848,0,0.045,0.758,2.25e-05,0.0699,0.278,73.223,audio_features,0mcpX9yaDNWE7uXQnht1VS,spotify:track:0mcpX9yaDNWE7uXQnht1VS,https://api.spotify.com/v1/tracks/0mcpX9yaDNWE7uXQnht1VS,https://api.spotify.com/v1/audio-analysis/0mcpX9yaDNWE7uXQnht1VS,108013,3,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"Polonaise In D Minor, BWV Anh. 128 (App. C)",classical
0.356,0.0833,3,-18.192,1,0.0513,0.962,0.896,0.104,0.436,177.43,audio_features,5e7DF6x8GlouRSlpmvGew8,spotify:track:5e7DF6x8GlouRSlpmvGew8,https://api.spotify.com/v1/tracks/5e7DF6x8GlouRSlpmvGew8,https://api.spotify.com/v1/audio-analysis/5e7DF6x8GlouRSlpmvGew8,151507,3,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"Suite for Solo Cello No. 5 in C Minor, BWV 1011: VI. Gigue",classical
0.15,0.188,8,-22.649,1,0.0402,0.903,0.861,0.112,0.614,69.52,audio_features,6Vam0vzQehh3hpjJygMDJr,spotify:track:6Vam0vzQehh3hpjJygMDJr,https://api.spotify.com/v1/tracks/6Vam0vzQehh3hpjJygMDJr,https://api.spotify.com/v1/audio-analysis/6Vam0vzQehh3hpjJygMDJr,80640,3,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"Der Tag ist so freudenreich, BWV 719",classical
0.438,0.0414,4,-26.799,1,0.0503,0.995,0.824,0.109,0.441,65.572,audio_features,0s9e6qhds6Rzf6aAQtTPIF,spotify:track:0s9e6qhds6Rzf6aAQtTPIF,https://api.spotify.com/v1/tracks/0s9e6qhds6Rzf6aAQtTPIF,https://api.spotify.com/v1/audio-analysis/0s9e6qhds6Rzf6aAQtTPIF,94376,4,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"Aria variata alla maniera italiana, in A Minor, BWV 989: Variatio VI. Andante",classical
0.166,0.00302,6,-29.967,0,0.0509,0.76,0.995,0.12,0.32,111.958,audio_features,08k0suJJMXODxPaJFrmwIr,spotify:track:08k0suJJMXODxPaJFrmwIr,https://api.spotify.com/v1/tracks/08k0suJJMXODxPaJFrmwIr,https://api.spotify.com/v1/audio-analysis/08k0suJJMXODxPaJFrmwIr,67493,4,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"Ach Gott und Herr, BWV 714",classical
0.326,0.206,9,-21.718,0,0.0369,0.995,0.942,0.126,0.726,132.558,audio_features,3VbniEtjoRR4Yqa7CsQDGM,spotify:track:3VbniEtjoRR4Yqa7CsQDGM,https://api.spotify.com/v1/tracks/3VbniEtjoRR4Yqa7CsQDGM,https://api.spotify.com/v1/audio-analysis/3VbniEtjoRR4Yqa7CsQDGM,59160,4,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"Partita No. 3 in A minor, BWV 827: 6. Scherzo",classical
0.319,0.00129,9,-25.305,0,0.0449,0.992,0.818,0.0987,0.0,75.281,audio_features,6SrWsQjXX1zyuqyTQm8ynf,spotify:track:6SrWsQjXX1zyuqyTQm8ynf,https://api.spotify.com/v1/tracks/6SrWsQjXX1zyuqyTQm8ynf,https://api.spotify.com/v1/audio-analysis/6SrWsQjXX1zyuqyTQm8ynf,50333,4,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"Ich hab' mein Sach' Gott heimgestellt, BWV 708",classical
0.435,0.233,7,-22.655,1,0.0387,0.994,0.898,0.141,0.851,100.208,audio_features,1VbIrG6sNoG9i8ya2RY7F9,spotify:track:1VbIrG6sNoG9i8ya2RY7F9,https://api.spotify.com/v1/tracks/1VbIrG6sNoG9i8ya2RY7F9,https://api.spotify.com/v1/audio-analysis/1VbIrG6sNoG9i8ya2RY7F9,121200,3,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"Goldberg Variations, BWV 988: Variatio 17 a 2 Clav.",classical
0.373,0.188,9,-25.892,1,0.04,0.992,0.919,0.121,0.815,98.047,audio_features,0IlyfVsup823f6NOn9VFIN,spotify:track:0IlyfVsup823f6NOn9VFIN,https://api.spotify.com/v1/tracks/0IlyfVsup823f6NOn9VFIN,https://api.spotify.com/v1/audio-analysis/0IlyfVsup823f6NOn9VFIN,82307,4,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"15 Three-part Inventions, BWV 787/801: No. 12 in A, BWV 798",classical
0.186,0.0675,7,-20.527,1,0.0343,0.701,0.0,0.0771,0.352,95.659,audio_features,3myjlA2YYM3SPis4vFUMC6,spotify:track:3myjlA2YYM3SPis4vFUMC6,https://api.spotify.com/v1/tracks/3myjlA2YYM3SPis4vFUMC6,https://api.spotify.com/v1/audio-analysis/3myjlA2YYM3SPis4vFUMC6,58933,5,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"Herr Jesu Christ, der ein'ge Gottes-Sohn, BWV 698",classical
0.389,0.268,9,-19.766,0,0.0328,0.987,0.862,0.16,0.93,133.851,audio_features,5gvjeQ97wADT8OU9NWxjP0,spotify:track:5gvjeQ97wADT8OU9NWxjP0,https://api.spotify.com/v1/tracks/5gvjeQ97wADT8OU9NWxjP0,https://api.spotify.com/v1/audio-analysis/5gvjeQ97wADT8OU9NWxjP0,60000,1,Johann Sebastian Bach,5aIqB5nVVvmFsvSdExz408,"Das Wohltemperierte Klavier: Book 1, BWV 846-869: Prelude in A minor BWV 865",classical
